RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
simadna_10	499896	499896	499896	1861	0.8205	9.36	f	6678	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	6656	0.9967	5963	1.1162	16317	5666	15935	17.77	-	5	20	0.3 (0.1,0.8)	0.2 (0.0,0.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	51.9	51.6	18.81	0.99	0.999	0.99
simadna_10	499896	499896	499896	67	0.2367	20.5	f	13219	Artiodactyla	Bovidae	Bos_javanicus	best	13215	0.9996	10744	1.2299	16252	10320	16066	32.36	-	7	19	0.1 (0.0,0.4)	0.2 (0.1,0.5)	N/A (N/A,N/A)	0.0 (0.0,97.5)	52.6	51.2	34.67	0.994	0.999	0.994
simadna_10	499896	499896	499896	925	0.3096	1.28	f	470	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	470	1.0000	466	1.0085	12529	449	12023	1.40	-	0	2	0.0 (0.0,3.4)	0.0 (0.0,3.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.8	37.5	1.4	0.756	0.709	1.065
simadna_10	499896	499896	499896	9417	0.7857	31.3	f	20661	Carnivora	Hyaenidae	Crocuta_crocuta	best	20012	0.9685	14500	1.3801	16829	13631	16254	42.75	-	54	125	0.8 (0.5,1.2)	1.0 (0.7,1.5)	0.0 (0.0,30.8)	0.0 (0.0,41.0)	53.9	55.1	45.79	0.981	1.0	0.981
simadna_100	499924	499924	499924	1291	0.6624	26.4	f	19425	Proboscidea	Elephantidae	Mammuthus_primigenius	best	19420	0.9997	14506	1.3387	16443	14247	16259	13.98	-	15	52	0.2 (0.1,0.5)	0.3 (0.1,0.6)	0.0 (0.0,70.8)	0.0 (0.0,70.8)	52.9	52.1	45.77	0.98	1.0	0.98
simadna_100	499924	499924	499924	1843	0.8126	95.0	f	66374	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	66132	0.9963	27123	2.4382	16448	25700	16086	25.22	-	36	99	0.3 (0.2,0.5)	0.4 (0.3,0.6)	0.0 (0.0,70.8)	0.0 (0.0,70.8)	58.0	61.3	95.68	0.998	1.0	0.998
simadna_100	499924	499924	499924	2195	0.7346	6.0	f	4646	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	4647	1.0002	4332	1.0727	16491	4138	16294	4.06	-	6	22	0.4 (0.1,1.1)	0.2 (0.0,0.8)	N/A (N/A,N/A)	0.0 (0.0,97.5)	51.2	52.8	13.42	0.995	0.999	0.995
simadna_100	499924	499924	499924	67	0.2367	201.0	f	131425	Artiodactyla	Bovidae	Bos_javanicus	best	131390	0.9997	30119	4.3623	16302	28768	16102	28.24	-	20	55	0.1 (0.1,0.3)	0.2 (0.1,0.4)	0.0 (0.0,84.2)	0.0 (0.0,84.2)	61.0	65.5	112.68	0.997	1.0	0.997
simadna_100	499924	499924	499924	9423	0.7862	308.0	f	205643	Carnivora	Hyaenidae	Crocuta_crocuta	best	199749	0.9713	31038	6.4356	16947	29011	16400	28.48	-	108	312	0.8 (0.6,1.1)	0.9 (0.7,1.2)	0.0 (0.0,36.9)	0.0 (0.0,28.5)	60.5	60.0	110.07	0.988	1.0	0.988
simadna_1000	4999210	4999210	4999210	11	0.001322	1130.0	f	1732	Carnivora	Canidae	Vulpes_ferrilata	best	1249	0.7211	85	14.6941	810	85	810	0.05	-	2	8	11.8 (1.5,36.4)	0.0 (0.0,45.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.6	44.5	0.21	0.048	0.17	0.284
simadna_1000	4999210	4999210	4999210	1291	0.6624	262.0	f	193778	Proboscidea	Elephantidae	Mammuthus_primigenius	best	193778	1.0000	32315	5.9965	16450	31675	16304	21.48	-	33	108	0.3 (0.2,0.4)	0.3 (0.1,0.4)	0.0 (0.0,70.8)	0.0 (0.0,97.5)	60.0	59.3	115.6	0.98	1.0	0.98
simadna_1000	4999210	4999210	4999210	13	0.001091	1.0	f	44	Rodentia	Sciuridae	Sundasciurus_hippurus	best	32	0.7272	13	2.4615	498	13	498	0.00	-	0	1	0.0 (0.0,84.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.3	42.0	0.03	0.03	0.03	0.996
simadna_1000	4999210	4999210	4999210	14	0.005536	1.0	f	3917	Carnivora	Felidae	Panthera_tigris_amoyensis	best	289	0.0737	91	3.1758	1742	89	1646	0.06	-	1	4	4.5 (0.1,22.8)	0.0 (0.0,18.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.9	54.8	0.25	0.102	0.199	0.513
simadna_1000	4999210	4999210	4999210	15	0.001294	1.0	f	36	Rodentia	Cricetidae	Peromyscus_crinitus	best	28	0.7777	11	2.5454	474	11	474	0.00	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.6	N/A	0.03	0.028	0.029	0.964
simadna_1000	4999210	4999210	4999210	16	0.001341	1.0	f	1801	Cingulata	Chlamyphoridae	Cabassous_tatouay	best	1022	0.5674	54	18.9259	500	54	500	0.03	-	0	1	0.0 (0.0,36.9)	0.0 (0.0,30.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.9	50.0	0.13	0.03	0.113	0.265
simadna_1000	4999210	4999210	4999210	16	0.001731	1.0	f	5089	Chiroptera	Pteropodidae	Pteropus_vampyrus	best	1065	0.2092	98	10.8673	854	97	810	0.06	-	1	6	0.0 (0.0,19.5)	5.3 (0.1,26.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.3	53.5	0.26	0.051	0.207	0.248
simadna_1000	4999210	4999210	4999210	1867	0.8232	932.0	f	664796	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	663411	0.9979	31989	20.7387	16451	30341	16072	20.57	-	35	101	0.3 (0.2,0.5)	0.3 (0.2,0.5)	0.0 (0.0,52.2)	0.0 (0.0,60.2)	50.1	53.0	97.71	0.998	1.0	0.998
simadna_1000	4999210	4999210	4999210	20	0.001686	1.5	f	50	Chiroptera	Vespertilionidae	Myotis_frater	best	41	0.8200	20	2.0500	767	18	689	0.01	-	1	1	0.0 (0.0,84.2)	20.0 (0.5,71.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	56.1	78.0	0.06	0.044	0.054	0.821
simadna_1000	4999210	4999210	4999210	2199	0.7359	63.1	f	46475	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	46468	0.9998	24434	1.9017	16519	23279	16394	15.78	-	40	133	0.3 (0.2,0.5)	0.5 (0.3,0.7)	0.0 (0.0,33.6)	0.0 (0.0,84.2)	55.9	56.8	82.66	0.997	1.0	0.997
simadna_1000	4999210	4999210	4999210	23	0.007103	1.0	f	3940	Carnivora	Mustelidae	Mustela_nigripes	best	1252	0.3177	118	10.6101	1411	117	1399	0.07	-	2	4	8.3 (1.0,27.0)	0.0 (0.0,16.1)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.1	40.8	0.3	0.085	0.237	0.358
simadna_1000	4999210	4999210	4999210	23	0.01144	1.0	f	83	Artiodactyla	Cervidae	Cervus_nippon_hortulorum	best	94	1.1325	39	2.4102	1342	34	1174	0.02	-	3	5	11.1 (0.3,48.2)	22.2 (2.8,60.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.6	43.8	0.11	0.081	0.096	0.843
simadna_1000	4999210	4999210	4999210	24	0.002237	1.25	f	789	Carnivora	Phocidae	Erignathus_barbatus	best	33	0.0418	13	2.5384	553	13	553	0.00	-	0	2	0.0 (0.0,70.8)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.2	49.5	0.03	0.033	0.033	0.996
simadna_1000	4999210	4999210	4999210	25	0.003139	1.0	f	3685	Rodentia	Muridae	Rattus_korinchi	best	167	0.0453	51	3.2745	889	50	828	0.03	-	0	1	0.0 (0.0,30.8)	0.0 (0.0,36.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.5	44.0	0.14	0.054	0.116	0.468
simadna_1000	4999210	4999210	4999210	26	0.002393	1.23	f	3484	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	140	0.0401	49	2.8571	779	47	715	0.03	-	0	1	0.0 (0.0,45.9)	0.0 (0.0,45.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.7	69.0	0.13	0.046	0.114	0.407
simadna_1000	4999210	4999210	4999210	28	0.002905	226.0	f	3989	Carnivora	Viverridae	Genetta_genetta	best	1048	0.2627	87	12.0459	1205	87	1205	0.05	-	1	4	4.5 (0.1,22.8)	0.0 (0.0,14.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.6	46.2	0.23	0.071	0.183	0.388
simadna_1000	4999210	4999210	4999210	3	0.0005506	1.67	f	149	Primates	Cercopithecidae	Trachypithecus_poliocephalus	best	31	0.2080	15	2.0666	573	15	573	0.01	-	0	0	0.0 (0.0,52.2)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.9	N/A	0.04	0.034	0.036	0.96
simadna_1000	4999210	4999210	4999210	309	0.1046	173.0	f	1316911	Artiodactyla	Bovidae	Bos_indicus	best	1303855	0.9900	31585	41.2808	16325	30404	16154	20.62	-	218	624	1.9 (1.6,2.3)	1.8 (1.4,2.1)	0.0 (0.0,14.8)	0.0 (0.0,18.5)	46.9	46.4	90.82	0.999	1.0	0.999
simadna_1000	4999210	4999210	4999210	35	0.003144	1.06	f	3111	Carnivora	Eupleridae	Fossa_fossana	best	245	0.0787	64	3.8281	1085	64	1085	0.04	-	0	0	0.0 (0.0,45.9)	0.0 (0.0,19.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.5	N/A	0.16	0.064	0.139	0.464
simadna_1000	4999210	4999210	4999210	47	0.004725	1.06	f	5972	Carnivora	Herpestidae	Herpestes_ichneumon	best	4112	0.6885	247	16.6477	1824	243	1714	0.16	-	8	15	6.1 (1.3,16.9)	8.6 (2.9,19.0)	0.0 (0.0,84.2)	0.0 (0.0,84.2)	50.4	51.3	0.74	0.108	0.479	0.226
simadna_1000	4999210	4999210	4999210	7	0.0006924	1.0	f	23	Eulipotyphla	Talpidae	Talpa_occidentalis	best	23	1.0000	10	2.3000	457	10	457	0.00	-	0	2	0.0 (0.0,84.2)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.7	50.5	0.02	0.026	0.023	1.146
simadna_1000	4999210	4999210	4999210	9	0.0008467	339.0	f	2507	Eulipotyphla	Soricidae	Sorex_gracillimus	best	468	0.1866	78	6.0000	970	77	922	0.05	-	1	4	5.9 (0.1,28.7)	0.0 (0.0,16.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.8	37.8	0.2	0.057	0.162	0.35
simadna_1000	4999210	4999210	4999210	9802	0.8179	2970.0	f	2061179	Carnivora	Hyaenidae	Crocuta_crocuta	best	2009239	0.9748	32553	61.7220	17000	30619	16428	20.76	-	102	320	0.7 (0.5,0.9)	0.9 (0.7,1.1)	0.0 (0.0,28.5)	0.0 (0.0,41.0)	46.8	48.4	89.68	0.991	1.0	0.991
simadna_hd	499886	499886	499886	275	0.1411	1.02	f	127	Proboscidea	Elephantidae	Mammuthus_primigenius	best	124	0.9763	124	1.0000	5207	123	5167	5.07	++	19	37	42.3 (23.4,63.1)	40.0 (21.1,61.3)	50.0 (6.8,93.2)	66.7 (9.4,99.2)	52.3	51.1	0.38	0.31	0.289	1.071
simadna_hd	499886	499886	499886	56	0.1979	1.29	f	874	Artiodactyla	Bovidae	Bos_javanicus	best	855	0.9782	838	1.0202	14907	810	14527	33.38	++	105	179	39.2 (31.4,47.4)	32.9 (25.3,41.1)	25.0 (5.5,57.2)	25.0 (5.5,57.2)	52.6	53.8	2.7	0.912	0.908	1.004
simadna_hd	499886	499886	499886	589	0.2597	1.27	f	439	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	431	0.9817	427	1.0093	11892	403	11238	16.61	++	56	101	35.3 (25.2,46.4)	31.4 (21.8,42.3)	20.0 (0.5,71.6)	14.3 (0.4,57.9)	53.4	53.4	1.38	0.721	0.706	1.021
simadna_hd	499886	499886	499886	6602	0.5509	1.84	f	1225	Carnivora	Hyaenidae	Crocuta_crocuta	best	1156	0.9436	1126	1.0266	15636	1063	14879	43.81	++	143	269	37.7 (31.4,44.4)	30.5 (24.3,37.2)	43.8 (19.8,70.1)	36.8 (16.3,61.6)	52.8	52.9	3.48	0.912	0.953	0.956
simadna_hd	499886	499886	499886	74	0.02477	1.0	f	30	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	29	0.9666	29	1.0000	1606	27	1521	1.11	++	6	12	100.0 (29.2,100.0)	57.1 (18.4,90.1)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	56.4	55.5	0.09	0.096	0.083	1.163
simadna_hd_01	499907	499907	499907	1071	0.08936	1.09	f	118	Carnivora	Hyaenidae	Crocuta_crocuta	best	110	0.9322	108	1.0185	4684	103	4502	43.09	++	14	21	31.8 (13.9,54.9)	35.0 (15.4,59.2)	0.0 (0.0,97.5)	0.0 (0.0,70.8)	51.0	53.0	0.32	0.273	0.247	1.106
simadna_hd_01	499907	499907	499907	11	0.03887	1.0	f	94	Artiodactyla	Bovidae	Bos_javanicus	best	91	0.9680	91	1.0000	4071	89	4001	37.23	+	9	14	45.5 (16.7,76.6)	28.6 (8.4,58.1)	N/A (N/A,N/A)	N/A (N/A,N/A)	52.6	61.6	0.29	0.249	0.227	1.094
simadna_hd_01	499907	499907	499907	35	0.01796	1.0	f	13	Proboscidea	Elephantidae	Mammuthus_primigenius	best	13	1.0000	13	1.0000	683	12	634	5.02	-	1	1	0.0 (0.0,97.5)	33.3 (0.8,90.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	52.8	74.0	0.04	0.04	0.035	1.152
simadna_hd_01	499907	499907	499907	69	0.03042	1.0	f	37	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	36	0.9729	36	1.0000	1882	35	1844	14.64	++	6	7	42.9 (9.9,81.6)	57.1 (18.4,90.1)	100.0 (2.5,100.0)	100.0 (2.5,100.0)	54.0	58.1	0.11	0.114	0.098	1.164
simadna_hd_10	499901	499901	499901	1013	0.5198	1.83	f	1289	Proboscidea	Elephantidae	Mammuthus_primigenius	best	1275	0.9891	1244	1.0249	15992	1221	15749	5.80	++	141	277	37.2 (30.7,43.9)	31.1 (25.0,37.8)	46.2 (19.2,74.9)	37.5 (15.2,64.6)	52.7	52.7	3.91	0.953	0.968	0.984
simadna_hd_10	499901	499901	499901	11	0.001048	4.36	f	69	Chiroptera	Pteropodidae	Casinycteris_ophiodon	best	5	0.0724	5	1.0000	165	5	165	0.02	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.8	N/A	0.01	0.01	0.01	0.921
simadna_hd_10	499901	499901	499901	12	0.002266	2.33	f	38	Carnivora	Canidae	Canis_lupaster	best	8	0.2105	8	1.0000	301	8	301	0.03	-	1	2	50.0 (1.3,98.7)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.9	42.5	0.02	0.018	0.017	1.026
simadna_hd_10	499901	499901	499901	16	0.001233	1.25	f	63	Rodentia	Sciuridae	Tamias_striatus	best	7	0.1111	7	1.0000	279	6	225	0.02	-	0	1	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.5	47.0	0.01	0.016	0.017	0.977
simadna_hd_10	499901	499901	499901	16	0.00193	1.25	f	30	Carnivora	Otariidae	Arctocephalus_townsendi	best	8	0.2666	8	1.0000	331	4	196	0.01	-	0	2	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	49.0	61.5	0.02	0.019	0.023	0.867
simadna_hd_10	499901	499901	499901	16	0.01225	1.0	f	167	Carnivora	Felidae	Panthera_leo_persica	best	45	0.2694	43	1.0465	1227	38	1170	0.18	+	6	10	57.1 (18.4,90.1)	18.2 (2.3,51.8)	N/A (N/A,N/A)	0.0 (0.0,84.2)	48.3	54.7	0.12	0.072	0.102	0.714
simadna_hd_10	499901	499901	499901	17	0.001844	1.82	f	108	Rodentia	Muridae	Rattus_exulans	best	11	0.1018	11	1.0000	355	11	355	0.05	-	2	2	25.0 (0.6,80.6)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.6	55.0	0.03	0.021	0.026	0.811
simadna_hd_10	499901	499901	499901	1830	0.8069	4.3	f	4311	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	4252	0.9863	3953	1.0756	16366	3734	15976	17.76	++	444	864	35.7 (32.1,39.3)	30.9 (27.5,34.5)	37.3 (24.1,51.9)	35.8 (23.1,50.2)	53.4	54.1	12.83	0.993	0.999	0.993
simadna_hd_10	499901	499901	499901	19	0.0018	3.11	f	62	Chiroptera	Phyllostomidae	Artibeus_lituratus	best	13	0.2096	13	1.0000	406	13	406	0.06	-	1	2	0.0 (0.0,84.2)	25.0 (0.6,80.6)	N/A (N/A,N/A)	N/A (N/A,N/A)	42.8	43.0	0.03	0.024	0.028	0.839
simadna_hd_10	499901	499901	499901	20	0.001669	2.05	f	47	Rodentia	Cricetidae	Ondatra_zibethicus	best	9	0.1914	8	1.1250	216	8	216	0.03	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.9	N/A	0.02	0.013	0.022	0.596
simadna_hd_10	499901	499901	499901	22	0.001865	1.64	f	79	Chiroptera	Vespertilionidae	Myotis_bombinus	best	16	0.2025	16	1.0000	437	13	314	0.06	-	4	5	33.3 (4.3,77.7)	50.0 (6.8,93.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	42.8	40.2	0.04	0.025	0.035	0.708
simadna_hd_10	499901	499901	499901	22	0.003334	1.18	f	150	Artiodactyla	Cervidae	Mazama_temama	best	27	0.1800	27	1.0000	1040	27	1040	0.12	-	2	5	25.0 (0.6,80.6)	25.0 (0.6,80.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	47.3	51.2	0.07	0.063	0.066	0.955
simadna_hd_10	499901	499901	499901	24	0.001968	1.5	f	33	Eulipotyphla	Talpidae	Uropsilus_sp._1_FT-2014	best	9	0.2727	9	1.0000	237	9	237	0.04	-	1	2	33.3 (0.8,90.6)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.7	41.5	0.02	0.014	0.023	0.619
simadna_hd_10	499901	499901	499901	25	0.002735	1.0	f	102	Carnivora	Mustelidae	Mustela_erminea	best	23	0.2254	23	1.0000	715	21	650	0.09	-	3	3	0.0 (0.0,36.9)	37.5 (8.5,75.5)	0.0 (0.0,84.2)	N/A (N/A,N/A)	42.4	48.3	0.06	0.043	0.052	0.828
simadna_hd_10	499901	499901	499901	3	0.0005506	1.0	f	48	Primates	Cercopithecidae	Trachypithecus_poliocephalus	best	9	0.1875	8	1.1250	332	8	332	0.03	-	1	2	N/A (N/A,N/A)	100.0 (2.5,100.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.8	49.0	0.02	0.02	0.019	1.018
simadna_hd_10	499901	499901	499901	34	0.002841	1.53	f	65	Carnivora	Eupleridae	Cryptoprocta_ferox	best	21	0.3230	20	1.0500	575	20	575	0.09	-	2	3	50.0 (1.3,98.7)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.0	49.0	0.05	0.034	0.049	0.694
simadna_hd_10	499901	499901	499901	341	0.1154	1.82	f	8653	Artiodactyla	Bovidae	Bos_indicus	best	8142	0.9409	6989	1.1649	16289	6713	16103	31.93	++	737	1522	30.7 (28.2,33.4)	31.5 (28.8,34.2)	25.3 (16.0,36.7)	27.5 (17.5,39.6)	53.6	53.9	22.98	0.996	0.999	0.996
simadna_hd_10	499901	499901	499901	35	0.003267	1.37	f	55	Carnivora	Phocidae	Monachus_monachus	best	12	0.2181	12	1.0000	353	12	353	0.05	-	2	2	50.0 (6.8,93.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.2	40.0	0.03	0.021	0.028	0.748
simadna_hd_10	499901	499901	499901	394	0.1319	1.14	f	276	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	265	0.9601	265	1.0000	9116	255	8806	1.21	++	28	57	25.0 (14.0,38.9)	31.9 (19.1,47.1)	0.0 (0.0,84.2)	0.0 (0.0,60.2)	52.1	50.5	0.83	0.55	0.522	1.052
simadna_hd_10	499901	499901	499901	47	0.004358	1.49	f	74	Carnivora	Viverridae	Viverricula_indica	best	20	0.2702	20	1.0000	715	20	715	0.09	-	4	6	28.6 (3.7,71.0)	50.0 (6.8,93.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	45.4	49.3	0.05	0.043	0.047	0.914
simadna_hd_10	499901	499901	499901	60	0.005802	1.43	f	89	Carnivora	Herpestidae	Mungos_mungo	best	28	0.3146	26	1.0769	765	23	641	0.10	-	0	1	0.0 (0.0,52.2)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.3	48.0	0.07	0.045	0.065	0.703
simadna_hd_10	499901	499901	499901	9	0.0007096	1.0	f	38	Eulipotyphla	Soricidae	Crocidura_leucodon	best	4	0.1052	4	1.0000	164	4	164	0.01	-	1	2	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	35.5	0.0	0.009	0.008	1.137
simadna_hd_10	499901	499901	499901	9921	0.8278	12.1	f	12112	Carnivora	Hyaenidae	Crocuta_crocuta	best	11661	0.9627	9402	1.2402	16839	8847	16277	42.08	++	1071	2151	31.7 (29.5,33.9)	32.5 (30.3,34.8)	28.9 (21.2,37.6)	32.5 (24.0,41.9)	54.6	54.8	30.04	0.982	0.999	0.982
simadna_hd_100	499905	499905	499905	10387	0.8667	115.0	f	121081	Carnivora	Hyaenidae	Crocuta_crocuta	best	122652	1.0129	29000	4.2293	17025	27149	16469	30.09	++	2860	5752	26.2 (25.1,27.4)	25.5 (24.4,26.6)	26.7 (21.9,32.0)	24.6 (20.1,29.5)	59.9	62.8	101.79	0.993	1.0	0.993
simadna_hd_100	499905	499905	499905	107	0.01035	5.45	f	1056	Carnivora	Herpestidae	Mungos_mungo	best	235	0.2225	180	1.3055	2515	153	2361	0.16	+	15	24	20.0 (7.7,38.6)	22.0 (10.6,37.6)	0.0 (0.0,97.5)	0.0 (0.0,97.5)	48.1	46.7	0.52	0.15	0.371	0.405
simadna_hd_100	499905	499905	499905	107	0.01483	4.86	f	237	Artiodactyla	Moschidae	Moschus_moschiferus	best	127	0.5358	106	1.1981	1816	99	1737	0.10	++	15	23	37.5 (18.8,59.4)	30.4 (13.2,52.9)	100.0 (2.5,100.0)	50.0 (1.3,98.7)	47.4	47.5	0.3	0.111	0.238	0.465
simadna_hd_100	499905	499905	499905	12	0.001111	3.33	f	487	Rodentia	Cricetidae	Microtus_kikuchii	best	103	0.2114	76	1.3552	1096	75	1057	0.08	-	3	7	0.0 (0.0,21.8)	25.0 (5.5,57.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	48.1	51.4	0.22	0.067	0.179	0.375
