RG	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	SpeciesKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)	MeanFragmentLength	MeanFragmentLength(3term)	Coverage	Breadth	ExpectedBreadth	ProportionExpectedBreadth
simadna	499908	499908	499908	9	0.001838	1.11	f	139	Primates	Cercopithecidae	Trachypithecus_johnii	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna	499908	499908	499908	97	0.07735	1.0	f	62	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	45	0.7258	45	1.0000	2197	43	2082	1.24	-	0	0	0.0 (0.0,24.7)	0.0 (0.0,30.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	53.3	N/A	0.14	0.132	0.12	1.1
simadna_01	499903	499903	499903	10	0.001511	1.4	f	94	Chiroptera	Phyllostomidae	Anoura_cultrata	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_01	499903	499903	499903	10	0.00165	1.0	f	290	Rodentia	Muridae	Mus_minutoides	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_01	499903	499903	499903	13	0.01729	1.0	f	32	Proboscidea	Elephantidae	Mammuthus_primigenius	best	17	0.5312	17	1.0000	809	17	809	4.46	-	0	0	0.0 (0.0,52.2)	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.5	N/A	0.04	0.048	0.042	1.134
simadna_01	499903	499903	499903	131	0.02643	9.77	f	349	Primates	Cebidae	Leontopithecus_rosalia	best	28	0.0802	26	1.0769	249	26	249	6.82	-	2	3	0.0 (0.0,45.9)	25.0 (3.2,65.1)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.0	42.7	0.06	0.014	0.056	0.26
simadna_01	499903	499903	499903	16	0.002542	1.69	f	150	Eulipotyphla	Soricidae	Crocidura_shantungensis	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_01	499903	499903	499903	16	0.07547	1.0	f	249	Artiodactyla	Bovidae	Bos_taurus	best	112	0.4497	111	1.0090	4609	105	4343	27.55	-	0	0	0.0 (0.0,19.5)	0.0 (0.0,12.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.5	N/A	0.34	0.282	0.261	1.077
simadna_01	499903	499903	499903	1781	0.3026	1.29	f	212	Carnivora	Hyaenidae	Crocuta_crocuta	best	196	0.9245	194	1.0103	7352	181	6810	47.50	-	0	1	0.0 (0.0,10.9)	0.0 (0.0,8.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.0	58.0	0.57	0.428	0.398	1.076
simadna_01	499903	499903	499903	27	0.04936	2.0	f	111	Didelphimorphia	Didelphidae	Didelphis_marsupialis	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_01	499903	499903	499903	4	0.0009721	1.0	f	144	Primates	Cercopithecidae	Macaca_sinica	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_01	499903	499903	499903	4	0.001205	1.0	f	143	Rodentia	Cricetidae	Peromyscus_pectoralis	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_01	499903	499903	499903	76	0.1033	1.0	f	65	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	56	0.8615	56	1.0000	2499	52	2320	13.64	-	0	0	0.0 (0.0,30.8)	0.0 (0.0,24.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.5	N/A	0.17	0.151	0.14	1.08
simadna_01	499903	499903	499903	8	0.001195	1.0	f	134	Rodentia	Sciuridae	Tamias_striatus	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_01	499903	499903	499903	9	0.001673	1.11	f	173	Chiroptera	Vespertilionidae	Myotis_myotis	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_10	499896	499896	499896	10	0.001761	1.0	f	86	Rodentia	Echimyidae	Proechimys_echinothrix	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_10	499896	499896	499896	12	0.00246	1.0	f	222	Chiroptera	Vespertilionidae	Myotis_petax	best	1	0.0045	1	1.0000	55	1	55	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	55.0	N/A	0.0	0.003	0.002	1.134
simadna_10	499896	499896	499896	14	0.002224	1.14	f	168	Eulipotyphla	Soricidae	Crocidura_shantungensis	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_10	499896	499896	499896	158	0.03188	8.14	f	325	Primates	Cebidae	Leontopithecus_rosalia	best	24	0.0738	23	1.0434	195	23	195	0.08	-	0	2	0.0 (0.0,41.0)	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.6	43.5	0.05	0.011	0.051	0.226
simadna_10	499896	499896	499896	2	0.0004084	1.0	f	121	Primates	Cercopithecidae	Trachypithecus_johnii	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_10	499896	499896	499896	30	0.1415	32.2	f	11296	Artiodactyla	Bovidae	Bos_taurus	best	11175	0.9892	9124	1.2247	15993	8782	15856	31.03	-	8	22	0.1 (0.0,0.4)	0.4 (0.1,0.8)	N/A (N/A,N/A)	0.0 (0.0,97.5)	53.3	56.9	29.82	0.978	0.999	0.978
simadna_10	499896	499896	499896	31	0.007992	2.35	f	141	Didelphimorphia	Didelphidae	Didelphis_albiventris	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_10	499896	499896	499896	4643	0.7888	51.2	f	19248	Carnivora	Hyaenidae	Crocuta_crocuta	best	18499	0.9610	13420	1.3784	16656	12525	16077	44.25	-	54	124	0.9 (0.6,1.4)	1.1 (0.7,1.6)	0.0 (0.0,30.8)	0.0 (0.0,41.0)	54.0	54.8	42.47	0.971	1.0	0.971
simadna_10	499896	499896	499896	492	0.6543	4.07	f	1870	Proboscidea	Elephantidae	Mammuthus_primigenius	best	1850	0.9893	1785	1.0364	16123	1742	15886	6.15	-	0	2	0.0 (0.0,1.2)	0.0 (0.0,1.0)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.9	43.0	5.41	0.961	0.991	0.969
simadna_10	499896	499896	499896	528	0.4211	1.39	f	445	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	431	0.9685	428	1.0070	11913	411	11458	1.45	-	0	2	0.0 (0.0,3.6)	0.0 (0.0,3.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.0	37.5	1.29	0.719	0.68	1.056
simadna_10	499896	499896	499896	6	0.0008959	1.33	f	157	Rodentia	Sciuridae	Tamias_striatus	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_10	499896	499896	499896	614	0.8342	13.9	f	5694	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	5660	0.9940	5077	1.1148	15981	4815	15628	17.01	-	4	18	0.3 (0.1,0.9)	0.1 (0.0,0.6)	0.0 (0.0,97.5)	N/A (N/A,N/A)	52.6	53.1	16.23	0.969	0.999	0.969
simadna_10	499896	499896	499896	7	0.001347	1.0	f	148	Rodentia	Cricetidae	Peromyscus_melanophrys	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_10	499896	499896	499896	9	0.002679	1.0	f	375	Rodentia	Muridae	Rattus_hoogerwerfi	best	0	0	0	0	0	0	0	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A	N/A	0	0.0	0.0	
simadna_100	499924	499924	499924	16	0.00433	92.4	f	1176	Carnivora	Herpestidae	Atilax_paludinosus	best	572	0.4863	137	4.1751	702	137	702	0.14	-	5	12	13.0 (2.8,33.6)	7.4 (0.9,24.3)	N/A (N/A,N/A)	N/A (N/A,N/A)	56.9	56.8	0.46	0.042	0.338	0.124
simadna_100	499924	499924	499924	30	0.03264	197.0	f	110353	Artiodactyla	Bovidae	Bos_indicus	best	108587	0.9839	26496	4.0982	16212	25286	16061	27.32	-	183	570	1.8 (1.4,2.2)	1.8 (1.5,2.3)	0.0 (0.0,14.2)	0.0 (0.0,17.6)	61.9	60.9	100.55	0.992	1.0	0.992
simadna_100	499924	499924	499924	4650	0.79	502.0	f	191846	Carnivora	Hyaenidae	Crocuta_crocuta	best	184885	0.9637	29337	6.3021	16866	27309	16320	29.50	-	103	295	0.9 (0.7,1.2)	0.9 (0.7,1.2)	0.0 (0.0,41.0)	0.0 (0.0,28.5)	60.8	59.7	104.42	0.984	1.0	0.984
simadna_100	499924	499924	499924	493	0.6556	41.0	f	18585	Proboscidea	Elephantidae	Mammuthus_primigenius	best	18583	0.9998	13912	1.3357	16410	13653	16226	14.75	-	14	50	0.2 (0.1,0.5)	0.3 (0.1,0.6)	0.0 (0.0,70.8)	0.0 (0.0,84.2)	53.1	52.6	44.05	0.978	1.0	0.978
simadna_100	499924	499924	499924	600	0.8152	150.0	f	55896	Artiodactyla	Suidae	Sus_scrofa_taivanus	best	55644	0.9954	23512	2.3666	16378	22255	16015	24.04	-	35	93	0.4 (0.2,0.6)	0.4 (0.3,0.7)	0.0 (0.0,84.2)	0.0 (0.0,70.8)	58.7	62.6	83.96	0.993	1.0	0.993
simadna_100	499924	499924	499924	7	0.001376	1.0	f	768	Chiroptera	Phyllostomidae	Sturnira_bakeri	best	4	0.0052	3	1.3333	124	3	124	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.0	N/A	0.0	0.007	0.007	0.999
simadna_100	499924	499924	499924	8	0.001752	1.0	f	103	Rodentia	Sciuridae	Hylopetes_alboniger	best	2	0.0194	2	1.0000	110	2	110	0.00	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	55.0	N/A	0.0	0.006	0.005	1.135
simadna_100	499924	499924	499924	879	0.701	9.5	f	4302	Primates	Hominidae	Homo_sapiens_neanderthalensis	best	4295	0.9983	4014	1.0700	16234	3838	16035	4.14	-	6	22	0.5 (0.1,1.2)	0.2 (0.0,0.8)	N/A (N/A,N/A)	0.0 (0.0,97.5)	51.4	53.3	12.48	0.98	0.999	0.98
simadna_100	499924	499924	499924	9	0.001764	1.0	f	683	Rodentia	Muridae	Rattus_norvegicus	best	132	0.1932	53	2.4905	360	53	360	0.05	-	3	5	20.0 (4.3,48.1)	0.0 (0.0,30.8)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.6	52.6	0.14	0.022	0.12	0.183
simadna_100	499924	499924	499924	9	0.004615	1.0	f	596	Chiroptera	Vespertilionidae	Myotis_evotis	best	25	0.0419	16	1.5625	228	15	171	0.01	-	1	3	0.0 (0.0,60.2)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	40.7	38.3	0.03	0.013	0.033	0.393
simadna_1000	4999210	4999210	4999210	115	0.01964	1.24	f	4930	Carnivora	Eupleridae	Cryptoprocta_ferox	best	1276	0.2588	119	10.7226	1304	69	1184	0.04	-	2	4	7.7 (0.2,36.0)	4.8 (0.1,23.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.4	44.5	0.31	0.077	0.241	0.32
simadna_1000	4999210	4999210	4999210	12	0.00426	1.08	f	28	Artiodactyla	Delphinidae	Lagenorhynchus_acutus	best	17	0.6071	8	2.1250	319	7	271	0.00	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.1	N/A	0.02	0.019	0.019	1.002
simadna_1000	4999210	4999210	4999210	140	0.1523	416.0	f	1109432	Artiodactyla	Bovidae	Bos_indicus	best	1094257	0.9863	29887	36.6131	16253	28745	16080	20.40	-	210	594	1.9 (1.5,2.3)	1.9 (1.5,2.3)	0.0 (0.0,16.8)	0.0 (0.0,19.5)	50.9	48.9	93.28	0.994	1.0	0.994
simadna_1000	4999210	4999210	4999210	15	0.00282	1.0	f	83	Rodentia	Cricetidae	Microtus_richardsoni	best	44	0.5301	15	2.9333	571	15	571	0.01	-	0	1	0.0 (0.0,97.5)	0.0 (0.0,45.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	51.1	42.0	0.04	0.035	0.04	0.868
simadna_1000	4999210	4999210	4999210	15	0.004368	1.07	f	1372	Carnivora	Otariidae	Arctocephalus_townsendi	best	81	0.0590	25	3.2400	609	25	609	0.01	-	1	1	14.3 (0.4,57.9)	0.0 (0.0,41.0)	N/A (N/A,N/A)	0.0 (0.0,97.5)	44.6	36.0	0.06	0.036	0.057	0.637
simadna_1000	4999210	4999210	4999210	17	0.003938	1.06	f	8	Primates	Lemuridae	Eulemur_mongoz	best	9	1.1250	5	1.8000	238	5	238	0.00	-	0	0	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.6	N/A	0.01	0.014	0.012	1.139
simadna_1000	4999210	4999210	4999210	18	0.003338	1.0	f	6794	Rodentia	Muridae	Mus_baoulei	best	262	0.0385	72	3.6388	853	71	811	0.05	-	0	1	0.0 (0.0,24.7)	0.0 (0.0,26.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.8	35.0	0.2	0.052	0.166	0.314
simadna_1000	4999210	4999210	4999210	18	0.00686	1.39	f	27	Primates	Lepilemuridae	Lepilemur_otto	best	17	0.6296	6	2.8333	227	6	227	0.00	-	0	0	0.0 (0.0,84.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A	0.01	0.013	0.013	0.98
simadna_1000	4999210	4999210	4999210	19	0.00232	1.0	f	8	Dasyuromorphia	Dasyuridae	Antechinus_arktos	best	13	1.6250	3	4.3333	131	3	131	0.00	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.7	N/A	0.0	0.007	0.006	1.136
simadna_1000	4999210	4999210	4999210	19	0.006193	1.0	f	14	Perissodactyla	Equidae	Equus_asinus	best	12	0.8571	6	2.0000	265	6	265	0.00	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.3	N/A	0.01	0.015	0.013	1.14
simadna_1000	4999210	4999210	4999210	20	0.003173	1.05	f	105	Rodentia	Echimyidae	Proechimys_hoplomyoides	best	26	0.2476	7	3.7142	338	7	338	0.00	-	1	1	0.0 (0.0,97.5)	50.0 (1.3,98.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.3	42.0	0.02	0.02	0.017	1.142
simadna_1000	4999210	4999210	4999210	21	0.01766	1.0	f	3397	Artiodactyla	Cervidae	Cervus_nippon_yakushimae	best	186	0.0547	69	2.6956	1590	69	1590	0.04	-	1	4	0.0 (0.0,24.7)	6.7 (0.2,31.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	46.8	52.8	0.19	0.096	0.159	0.607
simadna_1000	4999210	4999210	4999210	22	0.002497	1.5	f	7	Didelphimorphia	Didelphidae	Gracilinanus_agilis	best	8	1.1428	2	4.0000	49	2	49	0.00	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.5	N/A	0.0	0.002	0.004	0.625
simadna_1000	4999210	4999210	4999210	22	0.005948	1.14	f	26	Primates	Cheirogaleidae	Microcebus_danfossi	best	15	0.5769	5	3.0000	249	4	196	0.00	-	0	0	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	53.5	N/A	0.01	0.014	0.013	1.063
simadna_1000	4999210	4999210	4999210	22	0.01008	1.14	f	155	Primates	Cercopithecidae	Macaca_nigra	best	35	0.2258	14	2.5000	551	14	551	0.00	-	0	0	0.0 (0.0,70.8)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	50.1	N/A	0.04	0.033	0.036	0.906
simadna_1000	4999210	4999210	4999210	24	0.003934	1.0	f	622	Cingulata	Chlamyphoridae	Cabassous_tatouay	best	43	0.0691	12	3.5833	259	12	259	0.00	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	N/A	0.02	0.015	0.025	0.603
simadna_1000	4999210	4999210	4999210	24	0.004245	1.12	f	23	Lagomorpha	Leporidae	Lepus_americanus	best	9	0.3913	5	1.8000	211	4	165	0.00	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	53.8	N/A	0.01	0.012	0.013	0.921
simadna_1000	4999210	4999210	4999210	24	0.005539	1.08	f	9479	Carnivora	Mustelidae	Mustela_kathiah	best	346	0.0365	103	3.3592	1063	103	1063	0.07	-	0	0	0.0 (0.0,23.2)	0.0 (0.0,11.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.7	N/A	0.28	0.064	0.222	0.289
simadna_1000	4999210	4999210	4999210	25	0.004064	1.0	f	5907	Chiroptera	Vespertilionidae	Myotis_formosus	best	273	0.0462	73	3.7397	1166	65	967	0.04	-	2	3	6.7 (0.2,31.9)	7.1 (0.2,33.9)	N/A (N/A,N/A)	0.0 (0.0,97.5)	45.2	41.3	0.19	0.067	0.155	0.437
simadna_1000	4999210	4999210	4999210	26	0.003866	741.0	f	6308	Eulipotyphla	Soricidae	Crocidura_russula	best	574	0.0909	72	7.9722	1068	71	1032	0.05	-	2	4	0.0 (0.0,17.6)	13.3 (1.7,40.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.7	41.2	0.19	0.062	0.154	0.401
simadna_1000	4999210	4999210	4999210	26	0.004255	1.0	f	1068	Rodentia	Sciuridae	Sundasciurus_brookei	best	71	0.0664	28	2.5357	912	26	870	0.01	-	0	2	0.0 (0.0,45.9)	0.0 (0.0,70.8)	N/A (N/A,N/A)	N/A (N/A,N/A)	48.4	43.5	0.08	0.055	0.069	0.8
simadna_1000	4999210	4999210	4999210	26	0.02626	1.08	f	513	Carnivora	Ursidae	Ursus_thibetanus_formosanus	best	145	0.2826	26	5.5769	738	24	665	0.01	-	0	0	N/A (N/A,N/A)	0.0 (0.0,52.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	43.2	N/A	0.06	0.043	0.058	0.746
simadna_1000	4999210	4999210	4999210	27	0.00362	1.15	f	15	Scandentia	Tupaiidae	Tupaia_nicobarica	best	18	1.2000	6	3.0000	209	6	209	0.00	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	41.0	N/A	0.01	0.012	0.012	0.98
simadna_1000	4999210	4999210	4999210	28	0.00278	45.1	f	148	Eulipotyphla	Erinaceidae	Hemiechinus_auritus	best	29	0.1959	10	2.9000	485	10	485	0.00	-	0	0	0.0 (0.0,84.2)	0.0 (0.0,84.2)	N/A (N/A,N/A)	N/A (N/A,N/A)	57.3	N/A	0.03	0.028	0.028	0.972
simadna_1000	4999210	4999210	4999210	28	0.004748	1.18	f	21	Artiodactyla	Camelidae	Camelus_dromedarius	best	5	0.2380	2	2.5000	50	2	50	0.00	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	44.0	N/A	0.0	0.003	0.004	0.644
simadna_1000	4999210	4999210	4999210	28	0.005034	1.32	f	6345	Lagomorpha	Ochotonidae	Ochotona_princeps	best	208	0.0327	58	3.5862	646	58	646	0.04	-	0	3	0.0 (0.0,28.5)	0.0 (0.0,26.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	47.5	46.0	0.16	0.039	0.136	0.286
simadna_1000	4999210	4999210	4999210	28	0.007802	1.11	f	38	Carnivora	Phocidae	Phoca_groenlandica	best	24	0.6315	7	3.4285	330	7	330	0.00	-	0	0	0.0 (0.0,84.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	54.1	N/A	0.02	0.019	0.02	0.996
simadna_1000	4999210	4999210	4999210	29	0.005614	1.1	f	4298	Chiroptera	Rhinolophidae	Rhinolophus_luctus	best	567	0.1319	92	6.1630	630	92	630	0.06	-	0	2	0.0 (0.0,23.2)	0.0 (0.0,13.7)	N/A (N/A,N/A)	N/A (N/A,N/A)	45.1	51.5	0.24	0.037	0.196	0.191
simadna_1000	4999210	4999210	4999210	31	0.03246	1.19	f	7016	Carnivora	Felidae	Panthera_tigris_amoyensis	best	1344	0.1915	239	5.6234	1872	236	1832	0.16	-	3	8	3.8 (0.5,13.2)	1.5 (0.0,7.9)	N/A (N/A,N/A)	N/A (N/A,N/A)	54.8	57.4	0.77	0.11	0.494	0.222
